Policy_ID,Customer_Name,Age,Gender,State,Policy_Type,Annual_Premium,Risk_Score,Tenure_Months,Churned,Claim_Filed,Claim_Amount,Digital_User
POL104041,James Johnson,22,Female,CA,Home,2194.52,50,114,0,0,0,1
POL104042,Joseph Miller,65,Female,PA,Auto,1038.97,45,70,0,0,0,0
POL104043,Nancy Rodriguez,37,Female,FL,Home,799.29,56,78,0,0,0,0
POL104044,Jane Jones,54,Male,GA,Home,663.54,52,67,1,1,5336.13,1
POL104045,Jessica Williams,20,Female,TX,Home,2499.58,74,48,1,1,16582.6,0
POL104046,Jane Wilson,61,Female,TX,Life,2922.61,59,65,1,1,28993.28,0
POL104047,Nancy Jones,50,Male,CA,Auto,2026.05,10,44,0,1,7608.38,0
POL104048,Sarah Rodriguez,70,Male,PA,Home,664.14,81,94,1,0,0,0
POL104049,James Rodriguez,26,Male,PA,Home,2106.41,66,63,1,1,4275.81,1
POL104050,Emily Wilson,26,Female,OH,Auto,3307.25,25,46,0,0,0,1
POL104051,Emily Martinez,21,Female,OH,Auto,2292.84,37,19,0,0,0,0
POL104052,John Johnson,52,Male,NC,Home,2928.28,95,118,0,1,5192.17,0
POL104053,Lisa Wilson,34,Male,IL,Auto,2900.46,91,64,1,0,0,1
POL104054,William Rodriguez,51,Female,GA,Home,3296.39,31,83,1,0,0,1
POL104055,Jane Davis,41,Female,FL,Home,2810.69,50,73,0,0,0,1
POL104056,Karen Wilson,49,Female,TX,Life,2743.1,85,71,1,0,0,1
POL104057,Lisa Wilson,18,Male,FL,Auto,1202.31,28,110,1,0,0,1
POL104058,David Miller,25,Female,OH,Home,679.78,98,101,1,1,5126.12,0
POL104059,Lisa Garcia,62,Female,PA,Auto,2052.8,59,50,0,0,0,1
POL104060,David Rodriguez,40,Female,FL,Auto,873.3,68,63,0,0,0,1
POL104061,Lisa Martinez,64,Female,FL,Life,3386.59,78,41,0,0,0,0
POL104062,Sarah Williams,57,Male,GA,Life,1369.77,43,117,0,1,11721.09,1
POL104063,Lisa Martinez,29,Male,GA,Home,3058.83,48,7,1,0,0,0
POL104064,Jessica Rodriguez,71,Female,IL,Home,1662.87,83,9,1,0,0,0
POL104065,Karen Lopez,29,Female,OH,Life,1469.58,16,4,0,0,0,1
POL104066,Jessica Davis,63,Female,NY,Home,3305.48,61,89,0,1,22802.37,1
POL104067,Joseph Williams,64,Male,IL,Life,1589.97,69,49,0,0,0,1
POL104068,Lisa Brown,32,Female,NY,Auto,1670.86,61,76,1,1,15359.76,1
POL104069,Karen Jones,58,Female,OH,Home,818.28,88,6,0,0,0,0
POL104070,Emily Smith,36,Male,GA,Home,2511.34,33,82,0,0,0,1
POL104071,Jane Smith,43,Female,TX,Auto,1366.52,35,104,0,0,0,0
POL104072,Jessica Lopez,69,Male,NY,Auto,2256.81,99,21,1,0,0,0
POL104073,Joseph Johnson,46,Female,NY,Life,2274.06,99,15,1,1,16902.62,0
POL104074,Karen Brown,39,Male,GA,Life,2657.6,19,67,1,1,12366.12,1
POL104075,Joseph Martinez,57,Female,NC,Life,2735.72,26,66,1,1,8318.49,0
POL104076,James Miller,38,Female,IL,Home,2043.36,87,56,0,1,19124.84,0
POL104077,John Garcia,68,Male,FL,Auto,1492.98,11,119,0,0,0,1
POL104078,Sarah Rodriguez,55,Female,OH,Life,3012.35,86,105,1,1,7171.13,1
POL104079,Joseph Lopez,37,Male,CA,Life,1429.6,36,104,0,0,0,1
POL104080,Emily Smith,74,Male,IL,Home,2022.53,82,68,1,0,0,1
POL104081,William Brown,46,Female,TX,Auto,1703.76,80,32,1,0,0,1
POL104082,Karen Jones,68,Female,IL,Home,3065.24,57,66,1,0,0,1
POL104083,David Johnson,21,Male,IL,Auto,1795.76,83,110,1,0,0,1
POL104084,David Jones,72,Female,TX,Auto,1658.3,18,29,0,0,0,0
POL104085,Robert Rodriguez,24,Male,OH,Life,2569.47,95,66,0,0,0,1
POL104086,Sarah Smith,45,Female,NY,Home,2307.32,32,34,1,0,0,0
POL104087,Jane Lopez,45,Female,GA,Life,821.74,80,27,0,0,0,1
POL104088,Sarah Garcia,21,Female,NC,Home,2024.51,82,60,1,1,24761.38,1
POL104089,James Wilson,39,Female,CA,Life,2706.44,36,118,0,0,0,1
POL104090,Lisa Martinez,29,Male,MI,Auto,3476.22,97,39,1,1,14492.6,1
POL104091,John Williams,62,Male,GA,Auto,2387.44,90,44,0,0,0,0
POL104092,Emily Garcia,20,Male,PA,Home,1610.88,93,102,0,0,0,1
POL104093,Nancy Garcia,39,Male,IL,Home,1178.45,80,82,1,0,0,1
POL104094,William Davis,61,Male,FL,Auto,3118.49,52,36,0,1,11872.18,0
POL104095,Jessica Smith,19,Male,GA,Auto,2943.7,16,19,0,0,0,1
POL104096,William Williams,41,Male,FL,Life,1201.77,92,91,0,1,16799.77,1
POL104097,Jessica Williams,51,Male,IL,Auto,1101.9,72,45,0,0,0,0
POL104098,William Davis,44,Male,GA,Home,2645.41,93,84,1,1,18335.41,0
POL104099,Nancy Rodriguez,72,Female,OH,Home,1444.86,53,21,1,0,0,0
POL104100,Sarah Davis,58,Female,IL,Life,1419.2,48,23,0,0,0,1
POL104101,Joseph Miller,18,Male,TX,Auto,956.87,49,94,1,0,0,0
POL104102,Karen Smith,25,Male,GA,Home,1291.93,16,89,0,0,0,1
POL104103,Nancy Rodriguez,40,Male,FL,Home,1782.52,79,95,1,0,0,1
POL104104,David Martinez,55,Female,GA,Auto,2698.52,34,27,0,1,25066.83,0
POL104105,Karen Lopez,23,Female,TX,Auto,1508.92,68,98,1,0,0,0
POL104106,Sarah Rodriguez,39,Male,NY,Home,1485.81,22,72,0,1,7356.8,1
POL104107,Robert Smith,42,Female,FL,Life,1354.74,95,19,0,1,9832.28,1
POL104108,Emily Martinez,35,Male,GA,Home,1934.85,90,41,0,1,29742.22,0
POL104109,William Garcia,34,Male,OH,Life,1041.91,95,26,1,1,15222.31,0
POL104110,Joseph Garcia,29,Female,FL,Life,1956.89,71,28,1,0,0,1
POL104111,Jane Williams,23,Male,NC,Life,2612.53,17,64,0,1,23980.16,1
POL104112,David Smith,43,Male,NC,Life,589.37,54,68,0,0,0,0
POL104113,Sarah Miller,44,Female,TX,Home,529.34,27,95,1,1,1833.96,1
POL104114,William Rodriguez,25,Male,CA,Life,725.37,97,80,0,0,0,1
POL104115,Nancy Williams,36,Male,IL,Home,2106.98,69,51,1,1,4701.65,1
POL104116,Lisa Martinez,59,Male,PA,Home,3063.37,69,74,1,0,0,0
POL104117,James Williams,18,Male,NC,Home,514.65,11,102,0,1,1014.61,1
POL104118,Lisa Johnson,74,Female,IL,Home,3309.98,75,48,1,0,0,0
POL104119,Nancy Jones,46,Female,CA,Life,818.84,23,10,1,1,7338.18,1
POL104120,Karen Garcia,62,Female,IL,Home,3025.95,57,109,0,0,0,0
POL104121,Karen Smith,66,Male,NC,Auto,1948.56,65,73,1,0,0,1
POL104122,David Miller,52,Female,IL,Home,2478.07,21,39,0,0,0,1
POL104123,Jane Davis,57,Female,OH,Home,2032.05,64,100,0,0,0,1
POL104124,Emily Garcia,31,Male,NY,Home,1931.14,37,115,1,1,18872.92,0
POL104125,Jessica Jones,52,Male,CA,Home,3004.7,98,100,0,1,12233.56,1
POL104126,Emily Rodriguez,65,Female,MI,Life,2767.66,13,19,1,0,0,1
POL104127,David Williams,62,Female,CA,Auto,1950.21,99,64,1,0,0,1
POL104128,Jane Garcia,37,Female,FL,Home,834.91,45,19,0,0,0,1
POL104129,Joseph Smith,73,Female,IL,Life,846.21,59,76,1,0,0,1
POL104130,Joseph Brown,66,Female,IL,Home,2904.62,12,62,0,0,0,0
POL104131,Jane Davis,30,Female,FL,Auto,2088.17,10,13,1,1,15441.74,1
POL104132,Robert Smith,55,Female,NC,Home,1944.77,26,25,1,0,0,0
POL104133,Joseph Davis,66,Male,MI,Life,2541.7,80,100,0,0,0,1
POL104134,Robert Williams,63,Male,MI,Auto,3076.52,71,89,1,1,4847.85,1
POL104135,Emily Garcia,66,Female,NC,Home,2386.62,57,92,0,0,0,0
POL104136,Jessica Wilson,25,Male,TX,Life,2788.54,71,42,1,0,0,0
POL104137,Nancy Rodriguez,60,Female,GA,Life,2795.81,78,117,0,0,0,0
POL104138,David Garcia,37,Male,NC,Life,1568.78,28,39,0,0,0,0
POL104139,Michael Johnson,50,Male,NY,Auto,1322.25,43,30,0,0,0,0
POL104140,Nancy Rodriguez,43,Male,TX,Life,2903.49,58,5,1,0,0,1
POL104141,William Williams,56,Male,NY,Auto,1631.54,89,81,0,1,5063.27,1
POL104142,Emily Wilson,38,Female,PA,Life,3210.01,56,18,1,1,23621.93,1
POL104143,John Davis,70,Female,NC,Home,709.07,59,107,0,1,1460.71,0
POL104144,James Wilson,66,Male,OH,Home,674.65,98,111,0,0,0,0
POL104145,Nancy Rodriguez,59,Female,MI,Life,3281.01,35,21,0,0,0,0
POL104146,Jane Smith,60,Male,PA,Home,2445.36,65,86,1,1,13406.28,0
POL104147,David Smith,71,Male,NY,Home,1638.8,87,103,1,1,11687.85,0
POL104148,William Martinez,58,Female,GA,Auto,2765.18,23,50,1,1,22150.87,1
POL104149,Nancy Johnson,26,Male,FL,Life,2516.98,87,6,1,0,0,1
POL104150,Sarah Davis,41,Male,TX,Home,2093.6,34,50,0,0,0,1
POL104151,John Johnson,54,Male,CA,Home,796.62,13,80,1,1,4267.84,1
POL104152,Robert Lopez,66,Female,IL,Home,2936.54,88,66,0,0,0,1
POL104153,Karen Jones,58,Male,OH,Auto,3098.07,41,115,0,0,0,1
POL104154,John Martinez,34,Male,IL,Life,1016.51,91,1,1,0,0,1
POL104155,Joseph Jones,41,Female,IL,Life,3051.53,87,57,1,0,0,0
POL104156,William Brown,38,Female,MI,Life,3133.54,74,30,0,1,21487.98,0
POL104157,Sarah Brown,68,Female,FL,Life,2148.29,70,58,0,0,0,0
POL104158,Emily Jones,56,Female,OH,Life,2468.54,29,107,0,0,0,0
POL104159,David Rodriguez,72,Male,MI,Auto,1646.71,83,52,0,0,0,1
POL104160,Sarah Davis,58,Female,MI,Auto,1345.37,19,37,1,0,0,0
POL104161,William Johnson,56,Male,MI,Auto,2665.95,97,48,1,0,0,1
POL104162,David Williams,30,Female,PA,Auto,3085.63,43,87,0,0,0,1
POL104163,Michael Jones,28,Male,CA,Life,2462.23,70,1,1,0,0,1
POL104164,Jane Smith,63,Female,OH,Home,2034.77,36,19,0,0,0,0
POL104165,Lisa Rodriguez,36,Male,GA,Life,976.77,49,46,0,0,0,1
POL104166,Robert Johnson,28,Female,MI,Home,660.38,74,67,1,0,0,1
POL104167,Emily Rodriguez,30,Female,FL,Auto,1837.08,42,2,1,1,11181.19,1
POL104168,Sarah Rodriguez,63,Male,FL,Life,648.05,77,56,0,1,1260.2,0
POL104169,Sarah Jones,62,Male,PA,Life,2208,80,101,1,0,0,1
POL104170,Michael Wilson,18,Female,NY,Home,1648.19,18,17,1,0,0,1
POL104171,Joseph Jones,57,Female,PA,Life,2771.57,25,92,1,0,0,1
POL104172,Lisa Brown,61,Female,PA,Auto,1416.95,14,82,0,0,0,0
POL104173,Michael Johnson,36,Male,GA,Life,2278.95,32,97,0,0,0,1
POL104174,David Martinez,29,Female,FL,Life,2113.05,52,79,0,0,0,0
POL104175,Sarah Rodriguez,25,Male,NC,Life,514.14,98,22,1,1,8034.82,1
POL104176,Jessica Smith,25,Female,PA,Life,717.17,66,105,0,0,0,1
POL104177,Michael Smith,70,Female,GA,Life,1371.1,60,27,1,1,4065.42,0
POL104178,Jessica Lopez,62,Male,FL,Life,3146.71,22,55,1,0,0,1
POL104179,John Johnson,29,Female,OH,Home,941.04,33,101,1,1,1665.97,1
POL104180,James Smith,65,Female,NC,Auto,2632.68,20,32,0,0,0,0
POL104181,Jane Miller,50,Male,NY,Auto,3420.1,61,60,1,1,18245.98,1
POL104182,James Williams,62,Male,CA,Auto,2871.7,26,109,0,1,25437.29,0
POL104183,Karen Martinez,43,Male,CA,Auto,1228.84,46,83,0,1,3418.69,1
POL104184,Lisa Lopez,56,Female,MI,Auto,3225.1,22,28,1,0,0,1
POL104185,Nancy Wilson,45,Male,TX,Life,779.32,71,28,1,0,0,0
POL104186,Karen Davis,75,Female,FL,Home,1904.43,93,74,0,0,0,0
POL104187,Lisa Garcia,22,Female,OH,Auto,3162.63,17,84,0,0,0,1
POL104188,David Garcia,25,Female,NY,Auto,2423.8,65,25,1,0,0,1
POL104189,Nancy Brown,42,Female,FL,Life,1740.93,92,85,1,1,2801.66,0
POL104190,Karen Lopez,44,Male,GA,Auto,1378.44,79,78,1,0,0,0
POL104191,Joseph Rodriguez,63,Male,OH,Auto,1625.3,53,86,0,0,0,0
POL104192,Jane Davis,40,Female,NC,Home,2026.83,69,117,0,0,0,1
POL104193,Lisa Williams,47,Female,CA,Auto,1457.13,50,26,0,0,0,0
POL104194,Jane Wilson,62,Male,CA,Home,3406.9,30,108,0,0,0,0
POL104195,Jessica Johnson,64,Female,NC,Home,3299.23,95,75,0,1,8033.04,1
POL104196,Jessica Jones,40,Male,GA,Home,3112.01,51,119,0,0,0,1
POL104197,William Lopez,66,Male,TX,Life,1765.49,83,71,1,0,0,0
POL104198,Karen Davis,64,Female,FL,Home,2573.91,83,17,1,0,0,1
POL104199,Jessica Brown,37,Male,FL,Auto,3208.49,38,82,1,0,0,0
POL104200,Emily Williams,35,Male,FL,Home,3051.29,89,7,1,0,0,1
POL104201,Nancy Martinez,35,Male,PA,Life,1742.98,74,56,1,0,0,1
POL104202,David Garcia,19,Female,CA,Life,837.16,26,64,0,0,0,1
POL104203,James Williams,21,Female,NY,Home,726.89,39,20,0,0,0,1
POL104204,Karen Lopez,47,Female,IL,Home,2231.19,35,38,0,1,10243.62,1
POL104205,Sarah Garcia,50,Male,NY,Home,2427.88,62,75,1,1,15614.82,1
POL104206,Jessica Davis,53,Male,MI,Home,3049.53,28,108,0,1,9577.36,1
POL104207,John Johnson,35,Male,OH,Life,1377.55,62,58,0,0,0,0
POL104208,Jessica Johnson,54,Female,CA,Auto,1002.41,94,16,1,1,8336.74,1
POL104209,Sarah Davis,36,Male,IL,Auto,1637.02,26,51,0,0,0,1
POL104210,Jessica Williams,64,Male,MI,Auto,1560.73,55,119,0,0,0,0
POL104211,David Garcia,45,Male,GA,Auto,897.41,94,27,0,0,0,0
POL104212,Lisa Martinez,57,Male,FL,Auto,2516.85,62,51,0,1,19890.73,0
POL104213,Michael Rodriguez,37,Female,CA,Auto,2026.08,73,75,1,0,0,1
POL104214,Jane Miller,66,Female,PA,Home,2663.37,54,16,1,0,0,0
POL104215,Nancy Wilson,50,Female,FL,Home,1558.07,58,87,0,0,0,0
POL104216,Joseph Johnson,29,Male,MI,Life,1477.11,28,60,1,0,0,1
POL104217,Sarah Rodriguez,75,Female,CA,Home,1917.73,80,76,0,1,14219.66,0
POL104218,William Johnson,68,Male,CA,Home,3132.22,90,40,1,0,0,0
POL104219,Joseph Jones,32,Female,IL,Home,620.84,74,67,0,0,0,1
POL104220,Robert Davis,58,Male,MI,Auto,2914.5,46,2,1,0,0,0
POL104221,James Martinez,56,Female,NC,Auto,1606.96,79,102,1,0,0,0
POL104222,James Brown,19,Female,FL,Life,3063.86,35,48,0,1,17290.87,1
POL104223,Lisa Brown,46,Male,NY,Life,2906.61,11,52,0,0,0,1
POL104224,Robert Williams,58,Male,GA,Auto,1546.28,68,24,1,0,0,1
POL104225,Jessica Miller,27,Male,IL,Life,2581.63,14,93,0,0,0,1
POL104226,Jane Garcia,19,Female,NC,Auto,978.9,46,111,0,0,0,1
POL104227,Emily Wilson,68,Female,TX,Auto,3188.84,40,110,0,0,0,0
POL104228,Lisa Miller,28,Female,NY,Auto,1713.47,85,98,1,0,0,0
POL104229,Joseph Miller,30,Female,GA,Life,1866.88,57,84,0,0,0,1
POL104230,Lisa Garcia,27,Female,FL,Home,2617.28,15,82,0,1,12050.86,1
POL104231,Robert Wilson,31,Female,OH,Auto,2962.52,24,78,0,0,0,1
POL104232,Emily Williams,35,Female,PA,Auto,1209.03,24,82,0,1,5673.36,0
POL104233,William Lopez,68,Male,CA,Auto,2484.05,70,2,1,0,0,0
POL104234,Jane Wilson,71,Male,CA,Auto,1675.99,25,65,0,0,0,1
POL104235,Karen Martinez,26,Male,NC,Life,1606.11,29,20,0,0,0,1
POL104236,Nancy Davis,74,Male,MI,Home,2570.08,86,34,1,1,14845.04,1
POL104237,Jane Martinez,56,Male,FL,Home,1661.55,53,41,1,0,0,0
POL104238,Lisa Davis,45,Female,MI,Home,1538.33,51,41,0,0,0,1
POL104239,Sarah Rodriguez,20,Female,IL,Home,3007.67,55,112,0,0,0,1
POL104240,Jane Davis,37,Female,NY,Life,803.83,43,75,1,0,0,1
POL104241,Michael Jones,23,Female,OH,Life,2527.68,73,91,0,0,0,1
POL104242,James Johnson,44,Female,PA,Life,1246.18,38,23,1,0,0,1
POL104243,Lisa Johnson,70,Male,PA,Home,546.49,12,38,0,0,0,0
POL104244,William Martinez,19,Female,GA,Auto,1000.29,18,44,0,0,0,1
POL104245,Joseph Miller,46,Male,NC,Home,2319.98,84,67,1,0,0,1
POL104246,Sarah Davis,55,Male,TX,Life,2627.38,84,62,0,1,5667.72,0
POL104247,William Lopez,20,Female,NY,Home,563.17,34,12,0,0,0,1
POL104248,John Johnson,33,Female,CA,Life,609.28,95,30,1,0,0,0
POL104249,Emily Williams,47,Female,MI,Life,3207.63,51,95,0,0,0,1
POL104250,Lisa Lopez,57,Male,NY,Home,719.92,55,87,1,0,0,0
POL104251,Joseph Smith,19,Female,IL,Auto,3182.55,82,65,1,0,0,0
POL104252,Joseph Williams,34,Female,FL,Life,1184.5,93,41,1,0,0,1
POL104253,William Williams,58,Female,TX,Home,2720.05,68,20,0,0,0,0
POL104254,Jessica Rodriguez,29,Female,TX,Auto,1429.2,30,118,1,1,10432.58,1
POL104255,David Miller,52,Female,FL,Life,3076.26,83,6,1,1,13805.68,1
POL104256,Lisa Martinez,60,Male,NY,Life,2601.36,31,75,0,0,0,1
POL104257,Jessica Brown,18,Male,TX,Auto,1705.44,38,99,0,0,0,1
POL104258,Emily Lopez,72,Male,FL,Auto,728.91,72,4,1,0,0,1
POL104259,Sarah Jones,62,Male,FL,Home,2698.1,82,93,0,1,9201.73,0
POL104260,Lisa Lopez,32,Female,FL,Life,2350.65,70,10,1,0,0,1
POL104261,David Miller,43,Female,TX,Home,508.74,73,51,1,0,0,1
POL104262,Karen Garcia,54,Female,IL,Life,528.26,78,93,0,0,0,1
POL104263,Jane Martinez,38,Male,GA,Home,2926.38,49,38,0,1,11312.74,1
POL104264,John Martinez,66,Female,NY,Auto,1278.2,84,1,1,0,0,1
POL104265,Robert Miller,48,Female,GA,Home,2408.4,10,104,0,0,0,0
POL104266,Nancy Williams,42,Male,FL,Life,1862.64,74,8,1,0,0,0
POL104267,Nancy Jones,40,Male,MI,Home,3090.29,71,102,0,1,9371.31,0
POL104268,John Garcia,41,Female,TX,Home,3250.88,63,81,0,0,0,0
POL104269,Robert Smith,74,Female,NY,Home,3490.42,69,83,0,1,31983.87,1
POL104270,John Wilson,55,Female,CA,Auto,961.05,55,63,1,0,0,1
POL104271,Robert Garcia,45,Female,FL,Auto,3088.89,14,33,0,0,0,0
POL104272,Jane Jones,38,Male,PA,Auto,1298.06,31,15,1,0,0,1
POL104273,Nancy Smith,71,Male,IL,Auto,2272.45,99,109,0,0,0,1
POL104274,Emily Miller,60,Female,OH,Life,2017.32,62,31,1,0,0,1
POL104275,Karen Martinez,35,Female,TX,Life,553.96,79,21,1,0,0,1
POL104276,James Lopez,53,Male,CA,Home,3298.31,41,3,1,0,0,0
POL104277,Sarah Wilson,52,Male,TX,Auto,734.98,20,66,0,1,2158.5,1
POL104278,James Miller,62,Female,GA,Auto,2564.66,19,35,0,0,0,0
POL104279,James Miller,72,Male,OH,Home,2855.02,48,41,0,0,0,0
POL104280,Robert Brown,26,Male,NY,Auto,2885.86,40,59,0,1,25986.8,1
POL104281,William Williams,70,Male,TX,Auto,906.48,21,16,1,1,5768.9,0
POL104282,Jessica Williams,55,Male,PA,Home,1842.71,89,56,1,1,16350.98,1
POL104283,Emily Rodriguez,75,Male,NY,Auto,2988.29,47,45,1,0,0,0
POL104284,James Garcia,47,Male,NC,Life,1408.04,76,115,0,0,0,1
POL104285,Nancy Miller,61,Male,TX,Life,1903.25,75,59,0,0,0,1
POL104286,Michael Jones,51,Male,OH,Auto,1318.38,61,50,1,1,7290.04,1
POL104287,Nancy Lopez,49,Female,CA,Auto,1890.65,14,85,1,0,0,0
POL104288,Michael Williams,20,Male,CA,Auto,3163.51,20,12,1,1,29689.18,1
POL104289,John Johnson,20,Female,TX,Auto,1865.37,34,92,0,0,0,1
POL104290,William Smith,45,Male,FL,Home,2167.74,44,12,0,0,0,0
POL104291,Michael Wilson,61,Female,CA,Home,1711.93,44,33,0,1,5645.38,0
POL104292,Jessica Lopez,32,Female,TX,Home,1880.35,31,84,0,0,0,1
POL104293,James Williams,58,Female,OH,Auto,545.52,46,104,0,0,0,0
POL104294,Jane Williams,40,Male,CA,Home,1351.24,95,49,1,0,0,1
POL104295,William Miller,57,Female,OH,Home,1809.75,64,21,1,0,0,0
POL104296,Nancy Davis,28,Female,FL,Auto,2401.39,84,60,1,0,0,0
POL104297,Joseph Wilson,65,Male,TX,Life,1850.16,81,52,0,1,11498.52,0
POL104298,Lisa Miller,49,Male,IL,Auto,1513.45,73,54,1,0,0,1
POL104299,Lisa Williams,75,Female,NC,Auto,1664.3,29,39,1,0,0,1
POL104300,Jessica Rodriguez,74,Female,NC,Home,1226.88,13,105,0,0,0,0
POL104301,James Rodriguez,71,Female,NC,Auto,3273.48,27,49,0,1,8411.63,0
POL104302,Nancy Davis,53,Female,MI,Life,2065.23,60,106,0,1,10948.55,0
POL104303,James Garcia,50,Male,MI,Home,540.23,77,64,1,1,3427.32,1
POL104304,Emily Williams,41,Male,PA,Life,558.34,29,100,0,0,0,1
POL104305,James Martinez,56,Female,GA,Life,3418.88,18,86,1,0,0,0
POL104306,John Martinez,51,Male,TX,Home,1164.35,89,26,1,0,0,0
POL104307,Jessica Wilson,73,Female,MI,Life,2916.82,35,71,0,0,0,0
POL104308,Emily Wilson,45,Male,NC,Life,674.83,34,7,1,0,0,0
POL104309,Robert Jones,54,Male,MI,Life,3263.49,77,72,1,0,0,0
POL104310,James Rodriguez,24,Male,FL,Life,3123.25,50,62,1,0,0,0
POL104311,Lisa Garcia,21,Female,GA,Life,2213.28,68,90,1,0,0,0
POL104312,John Smith,54,Male,OH,Home,527,54,88,1,0,0,1
POL104313,Lisa Davis,73,Female,TX,Life,1273.43,50,24,1,0,0,0
POL104314,Karen Garcia,18,Female,MI,Auto,1720.47,47,40,0,0,0,1
POL104315,Jane Martinez,18,Female,GA,Auto,1880.19,28,112,0,0,0,1
POL104316,Jessica Wilson,64,Male,IL,Life,1393.04,23,76,1,0,0,1
POL104317,Jane Williams,37,Female,PA,Life,598.84,30,47,1,1,3981.23,1
POL104318,Karen Wilson,36,Male,IL,Home,2270.38,24,8,0,0,0,0
POL104319,Robert Jones,46,Female,MI,Life,2072.46,12,54,0,0,0,1
POL104320,Jessica Rodriguez,27,Male,FL,Life,1349,46,9,0,0,0,0
POL104321,Jane Rodriguez,35,Female,NY,Auto,613.93,55,3,0,0,0,1
POL104322,Lisa Johnson,45,Male,FL,Life,3483.78,25,54,0,0,0,1
POL104323,Emily Davis,52,Male,OH,Home,1945.96,23,21,1,0,0,1
POL104324,William Wilson,60,Male,IL,Home,2768.01,18,95,0,0,0,1
POL104325,William Lopez,64,Male,OH,Life,1856.94,16,48,0,0,0,1
POL104326,Jane Lopez,48,Male,NC,Auto,629.51,23,47,0,0,0,1
POL104327,William Rodriguez,44,Female,GA,Auto,1428.8,15,88,1,0,0,0
POL104328,Joseph Martinez,28,Male,CA,Life,1460.33,94,68,1,0,0,1
POL104329,David Martinez,66,Male,MI,Auto,3015.06,24,84,0,0,0,1
POL104330,John Garcia,66,Female,CA,Life,2462.69,61,63,0,0,0,0
POL104331,Robert Smith,55,Female,TX,Life,1326.29,81,16,1,0,0,1
POL104332,Jessica Davis,22,Male,NY,Home,3403.22,43,74,0,0,0,0
POL104333,Robert Davis,25,Female,FL,Home,1464.63,10,107,1,0,0,1
POL104334,Lisa Wilson,51,Male,NC,Home,3494.7,78,90,1,0,0,0
POL104335,Sarah Miller,65,Female,CA,Auto,3488.49,95,93,0,0,0,1
POL104336,Sarah Jones,69,Female,NC,Home,1073.63,29,5,0,0,0,0
POL104337,David Williams,73,Male,GA,Home,1438.22,89,11,1,1,6625.87,0
POL104338,John Wilson,29,Male,OH,Auto,1958.13,16,29,0,0,0,1
POL104339,Lisa Wilson,55,Male,MI,Auto,2492.3,16,109,1,0,0,1
POL104340,David Wilson,18,Male,TX,Home,2084.14,59,79,1,0,0,1
POL104341,Joseph Martinez,48,Male,NY,Auto,3408.32,11,70,1,0,0,0
POL104342,David Smith,21,Female,NC,Home,2671.97,56,48,0,0,0,1
POL104343,William Davis,66,Male,TX,Auto,1136.13,23,15,1,0,0,0
POL104344,Lisa Williams,62,Female,NC,Auto,815.29,40,107,0,0,0,1
POL104345,Lisa Smith,67,Male,FL,Auto,2565.2,59,84,0,0,0,0
POL104346,William Jones,22,Male,TX,Life,975.36,70,34,1,0,0,0
POL104347,Joseph Wilson,47,Male,FL,Home,2863.03,50,60,1,0,0,1
POL104348,Lisa Smith,73,Female,NY,Auto,1433.11,23,62,1,0,0,0
POL104349,David Davis,41,Female,NC,Auto,1480.68,14,2,1,0,0,0
POL104350,Jane Williams,20,Female,MI,Auto,532.4,84,108,1,0,0,0
POL104351,Robert Johnson,28,Male,NC,Life,2603.03,14,80,1,0,0,1
POL104352,Nancy Jones,62,Female,CA,Life,839.81,73,19,1,0,0,0
POL104353,David Williams,21,Female,FL,Home,2818.64,38,98,0,0,0,1
POL104354,Lisa Jones,43,Male,NC,Home,1975.6,84,49,1,0,0,1
POL104355,David Jones,44,Female,NC,Home,2852.84,14,78,1,0,0,1
POL104356,John Wilson,63,Male,CA,Home,2251.78,45,88,0,0,0,0
POL104357,Jane Martinez,71,Female,PA,Auto,747.3,88,28,1,1,1605.84,1
POL104358,Michael Martinez,60,Female,NC,Home,2796.96,28,48,1,0,0,0
POL104359,Karen Williams,44,Female,NC,Home,709.4,73,96,1,0,0,1
POL104360,William Davis,59,Female,CA,Life,1936.11,31,37,1,1,13688.82,0
POL104361,Sarah Williams,68,Female,IL,Auto,1017.05,43,74,0,0,0,1
POL104362,David Wilson,67,Female,IL,Auto,2757.01,65,49,1,0,0,1
POL104363,Emily Davis,23,Female,PA,Auto,3234.77,26,109,0,0,0,1
POL104364,Michael Rodriguez,32,Male,NC,Auto,2162.38,85,48,0,0,0,1
POL104365,Nancy Smith,70,Male,TX,Life,2081.44,98,73,1,0,0,0
POL104366,Sarah Johnson,47,Male,TX,Auto,2791.89,65,88,0,0,0,0
POL104367,Michael Martinez,59,Female,NY,Life,515.24,26,100,1,0,0,0
POL104368,Nancy Williams,54,Female,OH,Auto,3253.28,83,29,1,0,0,0
POL104369,Nancy Davis,75,Female,GA,Auto,1092.35,91,60,1,0,0,0
POL104370,Joseph Miller,54,Female,FL,Auto,3452.36,27,29,0,0,0,0
POL104371,Joseph Miller,59,Male,TX,Auto,2708.76,54,58,0,1,15309.02,1
POL104372,Emily Lopez,54,Female,FL,Auto,2822.75,87,48,0,0,0,0
POL104373,Jessica Wilson,52,Male,CA,Home,2468.61,65,23,1,0,0,0
POL104374,William Williams,40,Male,NC,Home,1914.99,89,27,1,0,0,0
POL104375,Emily Martinez,23,Female,TX,Life,2214.88,59,95,0,0,0,1
